CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST01289,20.0,Female,5,56.1,3294.82,One year,DSL,Credit card,No,2,Yes,Yes,No
CUST01290,22.0,Female,6,34.58,2566.35,Two year,No,Electronic check,No,0,No,No,No
CUST01291,38.0,Male,0,53.24,175.83,Month-to-month,Fiber optic,Electronic check,Yes,9,Yes,No,No
CUST01292,25.0,Female,5,65.53,3860.51,Two year,No,Credit card,No,3,Yes,Yes,No
CUST01293,47.0,Female,10,73.34,8911.85,Month-to-month,No,Bank transfer,Yes,3,No,No,Yes
CUST01294,53.0,Male,2,71.08,1845.69,One year,Fiber optic,Credit card,Yes,1,No,Yes,No
CUST01295,59.0,Male,0,74.6,298.79,Two year,Fiber optic,Credit card,No,0,Yes,Yes,No
CUST01296,,Female,7,104.16,9025.26,One year,No,Bank transfer,No,2,No,Yes,No
CUST01297,27.0,Female,3,37.02,1233.7,Month-to-month,Fiber optic,Electronic check,Yes,3,No,No,No
CUST01298,23.0,Female,9,51.61,5553.57,Month-to-month,No,Bank transfer,No,2,Yes,Yes,No
CUST01299,50.0,Female,7,108.85,8880.11,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST01300,54.0,Male,9,76.04,8029.13,Two year,Fiber optic,Mailed check,No,3,No,No,No
CUST01301,20.0,Female,10,78.34,9594.82,Month-to-month,DSL,Credit card,No,1,Yes,No,No
CUST01302,66.0,Female,3,67.81,2605.41,Month-to-month,Fiber optic,Mailed check,Yes,3,Yes,Yes,No
CUST01303,21.0,Female,3,74.9,2748.03,Two year,Fiber optic,Bank transfer,No,1,Yes,Yes,Yes
CUST01304,46.0,Male,9,39.82,4411.97,Month-to-month,Fiber optic,Mailed check,Yes,0,Yes,No,No
CUST01305,54.0,Male,3,74.68,2684.64,Two year,No,Electronic check,No,1,No,No,No
CUST01306,62.0,Male,5,119.7,7384.99,Month-to-month,Fiber optic,Credit card,Yes,3,Yes,No,No
CUST01307,54.0,Female,8,76.6,7168.7,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST01308,59.0,Male,4,24.46,1158.69,Month-to-month,Fiber optic,Electronic check,Yes,1,No,Yes,No
CUST01309,35.0,Male,9,,10769.25,Two year,Fiber optic,Electronic check,Yes,1,No,Yes,Yes
CUST01310,60.0,Male,7,59.65,5110.29,One year,No,Credit card,No,0,Yes,Yes,No
CUST01311,22.0,Male,7,35.38,2936.91,Month-to-month,Fiber optic,Electronic check,No,5,Yes,Yes,Yes
CUST01312,64.0,Female,3,106.24,4130.73,One year,DSL,Mailed check,No,3,Yes,No,No
CUST01313,46.0,Female,10,39.81,4833.22,One year,DSL,Mailed check,No,5,Yes,No,No
CUST01314,60.0,Female,9,112.06,12124.64,Month-to-month,DSL,Mailed check,No,4,No,No,Yes
CUST01315,41.0,Male,8,64.18,6096.3,Two year,DSL,Mailed check,Yes,1,No,Yes,No
CUST01316,51.0,Female,8,94.27,9130.2,Month-to-month,Fiber optic,Bank transfer,No,0,No,Yes,Yes
CUST01317,45.0,Male,4,74.7,3663.05,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST01318,55.0,Male,5,45.67,2789.45,One year,DSL,Bank transfer,No,0,Yes,Yes,No
CUST01319,22.0,Male,4,87.1,4225.95,Month-to-month,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST01320,21.0,Male,2,115.77,2709.42,Two year,Fiber optic,Mailed check,No,1,Yes,Yes,Yes
CUST01321,31.0,Male,10,96.95,11818.55,Month-to-month,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST01322,26.0,Female,7,80.4,6636.8,Two year,Fiber optic,Electronic check,No,2,Yes,No,Yes
CUST01323,62.0,Female,8,119.04,11517.7,Month-to-month,DSL,Bank transfer,No,1,No,No,No
CUST01324,29.0,Female,3,46.54,1667.6,Two year,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST01325,68.0,Male,8,26.25,2582.03,Month-to-month,Fiber optic,Credit card,No,0,No,Yes,No
CUST01326,35.0,Male,8,23.23,2242.88,Two year,No,Electronic check,Yes,3,No,Yes,No
CUST01327,27.0,Male,6,91.06,6750.67,Month-to-month,DSL,Mailed check,No,3,No,No,No
CUST01328,58.0,Female,7,103.01,8933.02,Two year,DSL,Electronic check,Yes,1,No,Yes,No
CUST01329,52.0,Female,2,83.5,1817.24,One year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST01330,43.0,Female,4,110.49,5339.94,Month-to-month,DSL,Credit card,No,2,Yes,No,Yes
CUST01331,46.0,Male,2,89.79,2361.81,Month-to-month,Fiber optic,Credit card,No,0,Yes,No,Yes
CUST01332,55.0,Female,6,57.1,4238.72,Two year,DSL,Electronic check,No,1,Yes,No,Yes
CUST01333,30.0,Male,5,38.14,2218.73,Month-to-month,Fiber optic,Bank transfer,No,9,No,Yes,No
CUST01334,69.0,Female,10,112.45,13481.16,Two year,No,Mailed check,Yes,0,Yes,No,No
CUST01335,68.0,Female,2,30.38,678.55,Month-to-month,No,Credit card,Yes,2,Yes,No,No
CUST01336,51.0,Female,8,74.3,7309.42,Two year,No,Credit card,Yes,3,Yes,Yes,No
CUST01337,28.0,Female,0,51.41,155.22,One year,DSL,Mailed check,No,1,No,Yes,No
CUST01338,53.0,Male,9,47.15,5012.6,Month-to-month,Fiber optic,Credit card,No,1,No,No,Yes
CUST01339,22.0,Female,2,,1983.7,Month-to-month,Fiber optic,Electronic check,No,4,Yes,No,Yes
CUST01340,20.0,Female,10,43.13,5103.96,Month-to-month,No,Mailed check,No,1,No,Yes,No
CUST01341,31.0,Male,9,111.62,12372.11,Month-to-month,No,Bank transfer,No,3,No,Yes,No
CUST01342,42.0,Male,10,60.61,7179.89,Month-to-month,No,Credit card,No,3,No,Yes,No
CUST01343,62.0,Male,6,87.73,6244.12,Two year,No,Credit card,Yes,3,No,Yes,Yes
CUST01344,55.0,Male,2,92.77,2044.98,Two year,Fiber optic,Electronic check,No,8,Yes,Yes,No
CUST01345,56.0,Male,2,88.29,2344.9,Month-to-month,Fiber optic,Bank transfer,Yes,3,Yes,No,No
CUST01346,40.0,Female,1,110.32,1265.16,One year,No,Credit card,Yes,3,No,Yes,No
CUST01347,36.0,Male,8,43.12,4078.27,Month-to-month,Fiber optic,Mailed check,No,4,No,Yes,No
CUST01348,37.0,Male,10,28.62,,Month-to-month,No,Mailed check,Yes,4,No,No,Yes
CUST01349,68.0,Female,3,25.56,933.45,Month-to-month,No,Electronic check,No,6,No,No,No
CUST01350,20.0,Female,9,107.77,11947.94,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST01351,62.0,Female,5,117.31,7372.34,Two year,DSL,Credit card,No,1,Yes,Yes,Yes
CUST01352,48.0,Male,1,50.26,748.38,Month-to-month,DSL,Electronic check,No,3,No,No,No
CUST01353,40.0,Female,8,89.34,8516.22,Month-to-month,DSL,Mailed check,No,0,Yes,Yes,Yes
CUST01354,55.0,Female,6,20.91,1557.58,Month-to-month,Fiber optic,Electronic check,No,1,No,No,Yes
CUST01355,43.0,Male,9,38.88,4185.59,Two year,Fiber optic,Mailed check,No,0,No,No,No
CUST01356,63.0,Male,4,88.92,4273.79,Month-to-month,Fiber optic,Credit card,Yes,5,No,Yes,No
CUST01357,64.0,Female,6,26.61,1918.81,One year,Fiber optic,Mailed check,No,1,Yes,Yes,Yes
CUST01358,40.0,Female,3,66.85,2231.63,Two year,No,Electronic check,No,3,No,Yes,No
CUST01359,32.0,Female,9,86.25,9148.08,Month-to-month,DSL,Mailed check,No,2,Yes,No,No
CUST01360,48.0,Female,6,96.59,7177.88,One year,No,Mailed check,No,0,No,No,Yes
CUST01361,65.0,Female,1,65.38,940.09,Month-to-month,DSL,Bank transfer,No,2,Yes,No,No
CUST01362,29.0,Female,6,83.02,5829.22,Two year,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST01363,50.0,Male,3,73.96,2574.84,Month-to-month,Fiber optic,Credit card,No,4,Yes,Yes,Yes
CUST01364,50.0,Male,3,25.25,958.91,Two year,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST01365,55.0,Male,0,94.27,398.29,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST01366,25.0,Female,2,37.25,979.1,Two year,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST01367,55.0,Female,4,23.2,1158.55,One year,DSL,Bank transfer,No,0,Yes,Yes,No
CUST01368,64.0,Female,4,65.12,3245.86,Two year,DSL,Mailed check,No,1,No,No,No
CUST01369,27.0,Male,1,106.55,1529.03,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST01370,30.0,Female,3,35.1,1344.97,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,No
CUST01371,68.0,Male,0,21.31,181.16,Month-to-month,Fiber optic,Mailed check,No,1,No,No,No
CUST01372,27.0,Male,8,31.01,3047.92,One year,No,Mailed check,No,2,Yes,Yes,No
CUST01373,62.0,Female,0,56.37,374.39,Two year,No,Electronic check,No,6,No,Yes,No
CUST01374,43.0,Female,5,78.01,4520.63,Two year,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST01375,31.0,Female,6,39.31,2856.32,One year,DSL,Electronic check,No,1,No,Yes,No
CUST01376,62.0,Male,2,100.18,2670.24,Two year,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST01377,41.0,Male,0,95.32,839.39,Two year,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST01378,44.0,Male,6,89.58,6572.45,Two year,Fiber optic,Mailed check,No,0,Yes,Yes,Yes
CUST01379,36.0,Male,2,68.75,1729.89,One year,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST01380,48.0,Female,9,56.53,6253.63,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST01381,26.0,Female,5,57.56,3381.73,One year,No,Mailed check,No,2,No,No,No
CUST01382,38.0,Female,5,70.31,4071.19,One year,No,Credit card,Yes,5,No,No,No
CUST01383,67.0,Male,3,27.75,963.98,One year,No,Mailed check,No,5,No,Yes,Yes
CUST01384,31.0,Female,10,88.22,10824.44,Two year,No,Mailed check,No,0,Yes,Yes,No
CUST01385,51.0,Male,5,55.16,3214.19,Two year,No,Mailed check,No,2,Yes,Yes,No
CUST01386,35.0,Female,10,42.49,5028.26,Month-to-month,DSL,Electronic check,No,0,No,No,No
CUST01387,,Male,9,47.84,5078.75,Month-to-month,No,Credit card,No,2,No,Yes,No
CUST01388,25.0,Male,3,38.04,1366.05,Month-to-month,DSL,Bank transfer,Yes,0,Yes,No,No
CUST01389,67.0,Female,7,110.14,9447.69,Month-to-month,Fiber optic,Credit card,No,5,No,Yes,Yes
CUST01390,41.0,Female,8,36.92,3517.86,Month-to-month,DSL,Credit card,No,4,Yes,Yes,No
CUST01391,30.0,Male,1,108.28,1039.54,Two year,DSL,Credit card,No,0,Yes,Yes,No
CUST01392,22.0,Male,6,77.22,5671.24,Month-to-month,DSL,Mailed check,No,3,Yes,Yes,No
CUST01393,27.0,Female,8,106.73,10316.45,One year,Fiber optic,Electronic check,No,2,No,No,No
CUST01394,45.0,Male,8,67.41,6462.68,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,No
CUST01395,35.0,Male,4,112.75,5725.77,One year,DSL,Electronic check,No,2,No,No,Yes
CUST01396,60.0,Male,0,41.16,239.66,Two year,No,Electronic check,No,3,Yes,No,No
CUST01397,40.0,Male,5,75.47,4633.31,Two year,No,Bank transfer,No,4,No,Yes,No
CUST01398,31.0,Female,7,32.6,2671.51,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST01399,49.0,Female,0,64.72,355.93,Two year,No,Mailed check,No,2,No,Yes,Yes
CUST01400,54.0,Female,1,76.99,790.94,Month-to-month,Fiber optic,Mailed check,No,3,No,No,No
CUST01401,27.0,Female,0,80.56,409.97,One year,No,Electronic check,No,7,Yes,No,Yes
CUST01402,27.0,Male,4,56.56,2707.91,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,Yes,No
CUST01403,20.0,Male,1,27.65,277.8,One year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST01404,56.0,Male,9,85.53,9392.36,Month-to-month,No,Mailed check,No,3,Yes,No,No
CUST01405,52.0,Male,9,68.84,7383.9,One year,DSL,Mailed check,Yes,6,No,No,No
CUST01406,42.0,Male,3,33.7,1293.48,One year,DSL,Mailed check,No,0,Yes,Yes,No
CUST01407,61.0,Female,0,113.57,800.44,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST01408,59.0,Female,6,115.55,8095.3,Two year,DSL,Mailed check,Yes,0,No,Yes,No
CUST01409,48.0,Male,7,105.65,8964.29,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,No
CUST01410,62.0,Female,4,104.37,4711.35,Two year,DSL,Mailed check,No,5,Yes,No,No
CUST01411,28.0,Female,1,29.88,,Month-to-month,No,Bank transfer,No,2,No,Yes,No
CUST01412,24.0,Female,7,119.32,10362.58,Two year,No,Credit card,No,2,Yes,Yes,No
CUST01413,32.0,Female,0,60.04,424.29,One year,DSL,Bank transfer,No,4,Yes,Yes,No
CUST01414,21.0,Female,6,36.33,2708.4,Month-to-month,DSL,Mailed check,No,0,No,Yes,Yes
CUST01415,45.0,Female,0,101.2,482.59,Month-to-month,DSL,Credit card,Yes,4,No,Yes,No
CUST01416,66.0,Female,5,42.58,2535.52,One year,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST01417,20.0,Female,5,72.62,4324.14,Two year,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST01418,24.0,Male,4,32.82,1498.8,Two year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST01419,41.0,Male,1,67.47,929.59,Month-to-month,DSL,Bank transfer,No,2,No,No,Yes
CUST01420,66.0,Female,1,75.81,907.5,Month-to-month,Fiber optic,Mailed check,No,5,Yes,Yes,No
CUST01421,34.0,Male,8,64.59,6197.37,One year,DSL,Credit card,No,5,Yes,No,No
CUST01422,44.0,Male,4,26.97,1321.62,One year,Fiber optic,Mailed check,No,3,No,No,No
CUST01423,20.0,Female,4,68.49,3152.52,Two year,DSL,Credit card,No,1,No,Yes,No
CUST01424,26.0,Male,6,66.9,4940.97,Month-to-month,Fiber optic,Credit card,Yes,1,No,Yes,No
CUST01425,68.0,Female,5,46.17,2733.14,Month-to-month,DSL,Credit card,No,2,No,Yes,No
CUST01426,67.0,Female,1,112.14,1062.88,One year,DSL,Mailed check,No,4,Yes,No,No
CUST01427,18.0,Female,10,61.78,7299.11,Month-to-month,DSL,Mailed check,No,2,No,Yes,No
CUST01428,67.0,Male,0,106.4,480.61,Two year,Fiber optic,Credit card,No,6,Yes,No,Yes
CUST01429,51.0,Male,4,30.98,1427.27,Month-to-month,Fiber optic,Electronic check,No,7,Yes,No,No
CUST01430,62.0,Female,3,51.89,1787.96,One year,No,Bank transfer,No,2,Yes,No,No
CUST01431,41.0,Female,2,37.65,1015.51,One year,DSL,Credit card,Yes,4,No,No,No
CUST01432,44.0,Female,1,60.84,743.91,Month-to-month,DSL,Credit card,No,9,No,Yes,No
CUST01433,43.0,Male,9,31.18,3386.61,Month-to-month,DSL,Credit card,No,3,Yes,No,No
CUST01434,52.0,Male,1,64.11,640.81,Two year,DSL,Credit card,No,3,Yes,No,Yes
CUST01435,25.0,Female,3,55.39,1842.6,Two year,DSL,Credit card,Yes,3,No,No,Yes
CUST01436,20.0,Male,1,42.34,459.93,Two year,DSL,Electronic check,No,0,No,Yes,Yes
CUST01437,34.0,Female,3,84.21,3167.97,Two year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST01438,54.0,Male,2,115.07,2802.34,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST01439,28.0,Male,8,40.72,3789.88,Month-to-month,Fiber optic,Credit card,No,0,Yes,Yes,No
CUST01440,52.0,Male,6,91.17,6722.25,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST01441,67.0,Male,10,94.23,11083.52,Two year,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST01442,23.0,Female,2,69.81,1650.52,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST01443,52.0,Female,7,109.75,9547.98,One year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST01444,41.0,Male,8,116.62,10930.62,Two year,Fiber optic,Bank transfer,No,6,Yes,Yes,No
CUST01445,62.0,Female,6,56.23,4154.86,One year,No,Electronic check,Yes,4,Yes,No,No
CUST01446,27.0,Male,5,85.1,5258.61,Month-to-month,No,Electronic check,Yes,0,Yes,Yes,No
CUST01447,53.0,Female,3,86.21,3075.3,Month-to-month,Fiber optic,Bank transfer,No,6,No,Yes,No
CUST01448,61.0,Male,4,60.37,3074.49,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,Yes,No
CUST01449,66.0,Female,7,51.69,4282.11,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,No
CUST01450,53.0,Female,2,113.36,2595.28,Month-to-month,DSL,Electronic check,No,3,Yes,Yes,No
CUST01451,43.0,Female,1,98.99,981.39,Two year,Fiber optic,Mailed check,No,4,No,Yes,No
CUST01452,50.0,Female,2,31.46,730.5,Month-to-month,Fiber optic,Credit card,Yes,4,No,No,No
CUST01453,62.0,Female,6,32.0,2265.17,Two year,No,Credit card,No,1,No,Yes,No
CUST01454,47.0,Female,7,112.24,,One year,DSL,Electronic check,No,2,No,No,No
CUST01455,20.0,Female,0,28.16,91.35,Two year,DSL,Bank transfer,Yes,1,No,No,No
CUST01456,65.0,Female,6,88.83,6294.96,Two year,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST01457,53.0,Female,8,42.69,3971.07,Two year,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST01458,53.0,Male,2,23.54,495.17,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST01459,29.0,Female,2,25.98,673.48,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,No
CUST01460,52.0,Male,7,57.36,4903.98,One year,DSL,Mailed check,No,1,No,Yes,No
CUST01461,38.0,Female,3,27.78,1040.61,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST01462,51.0,Male,7,79.66,6621.49,One year,Fiber optic,Mailed check,No,3,No,Yes,No
CUST01463,23.0,Female,4,84.72,4167.82,Month-to-month,DSL,Credit card,No,2,Yes,No,Yes
CUST01464,52.0,Male,2,57.35,1292.67,One year,Fiber optic,Bank transfer,No,6,Yes,Yes,Yes
CUST01465,69.0,Male,3,94.28,3286.2,Two year,DSL,Credit card,No,0,No,Yes,No
CUST01466,20.0,Male,3,69.0,2510.04,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST01467,68.0,Female,7,63.03,5369.64,Two year,DSL,Mailed check,No,2,Yes,Yes,No
CUST01468,39.0,Male,5,60.7,3556.83,Month-to-month,No,Mailed check,No,0,No,No,No
CUST01469,62.0,Male,6,63.11,4612.06,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST01470,58.0,Female,8,116.77,11533.96,One year,Fiber optic,Electronic check,Yes,4,Yes,Yes,Yes
CUST01471,47.0,Female,5,88.13,5284.75,Two year,Fiber optic,Mailed check,Yes,2,Yes,No,Yes
CUST01472,56.0,Male,2,51.53,1207.96,Two year,DSL,Credit card,No,2,Yes,No,No
CUST01473,63.0,Male,2,93.38,2091.17,Two year,DSL,Electronic check,Yes,2,Yes,Yes,No
CUST01474,39.0,Male,10,53.03,6318.25,Month-to-month,DSL,Bank transfer,No,4,Yes,No,Yes
CUST01475,35.0,Female,2,32.59,787.71,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST01476,52.0,Male,9,,7473.96,Month-to-month,Fiber optic,Credit card,No,4,Yes,No,No
CUST01477,59.0,Male,1,95.09,1004.6,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,Yes
CUST01478,57.0,Male,0,57.77,253.54,Two year,DSL,Credit card,No,2,Yes,No,No
CUST01479,59.0,Male,10,106.9,13123.74,Two year,Fiber optic,Electronic check,No,0,No,No,Yes
CUST01480,40.0,Female,9,58.7,6376.86,Month-to-month,No,Bank transfer,No,3,No,No,No
CUST01481,60.0,Male,0,54.99,407.56,Two year,No,Electronic check,No,3,No,Yes,Yes
CUST01482,24.0,Male,3,119.8,4549.95,One year,DSL,Mailed check,No,2,No,Yes,No
CUST01483,46.0,Male,2,68.25,1466.7,Month-to-month,DSL,Bank transfer,No,0,No,Yes,No
CUST01484,18.0,Male,4,100.51,4815.32,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST01485,35.0,Male,8,100.49,9429.72,One year,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST01486,37.0,Female,7,112.62,9544.07,One year,DSL,Electronic check,No,2,No,Yes,No
CUST01487,38.0,Female,8,28.51,2814.19,Month-to-month,DSL,Electronic check,No,4,No,No,No
CUST01488,53.0,Female,4,47.13,2136.81,Two year,DSL,Credit card,No,3,Yes,No,Yes
CUST01489,38.0,Female,7,96.76,7997.03,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST01490,41.0,Female,3,76.26,2973.9,Month-to-month,Fiber optic,Credit card,Yes,7,No,No,No
CUST01491,30.0,Male,4,75.96,3420.66,Month-to-month,DSL,Mailed check,No,4,Yes,No,No
CUST01492,37.0,Female,2,36.63,800.01,Two year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST01493,30.0,Female,4,48.12,2188.9,One year,Fiber optic,Credit card,No,2,No,Yes,No
CUST01494,22.0,Female,2,72.13,1845.47,Two year,Fiber optic,Credit card,No,4,Yes,Yes,No
CUST01495,49.0,Female,4,47.73,2362.76,Month-to-month,No,Credit card,Yes,2,Yes,Yes,No
CUST01496,52.0,Male,10,41.04,4993.14,Month-to-month,No,Mailed check,No,2,Yes,Yes,No
CUST01497,50.0,Female,4,28.79,1429.5,Month-to-month,Fiber optic,Mailed check,Yes,3,No,Yes,Yes
CUST01498,42.0,Female,5,35.59,2206.76,Month-to-month,No,Mailed check,No,1,No,No,Yes
CUST01499,37.0,Female,8,96.88,9458.71,One year,DSL,Mailed check,No,4,No,Yes,No
CUST01500,62.0,Male,0,91.87,542.15,Month-to-month,Fiber optic,Mailed check,Yes,2,No,No,No
CUST01501,44.0,Male,9,24.6,2693.2,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,No
CUST01502,42.0,Male,5,40.34,2444.04,Month-to-month,Fiber optic,Electronic check,No,0,No,No,No
CUST01503,19.0,Female,0,76.04,395.36,One year,DSL,Credit card,No,1,Yes,No,Yes
CUST01504,35.0,Male,5,52.27,3241.75,Two year,DSL,Mailed check,No,2,No,No,Yes
CUST01505,37.0,Male,1,102.31,1404.56,Two year,DSL,Electronic check,No,2,No,No,No
CUST01506,38.0,Female,7,98.49,8080.01,Two year,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST01507,48.0,Male,10,109.14,12785.66,One year,No,Electronic check,No,1,No,Yes,No
CUST01508,45.0,Female,2,76.29,1746.74,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST01509,49.0,Male,9,55.21,5931.18,Two year,No,Bank transfer,No,2,Yes,Yes,No
CUST01510,57.0,Female,5,80.6,4678.65,Month-to-month,DSL,Mailed check,Yes,2,No,Yes,Yes
CUST01511,59.0,Female,5,28.93,1797.45,Two year,No,Credit card,No,0,No,No,No
CUST01512,55.0,Female,3,20.98,696.51,Two year,No,Bank transfer,No,0,No,Yes,No
CUST01513,67.0,Female,4,21.73,1040.84,One year,DSL,Electronic check,No,4,Yes,No,No
CUST01514,19.0,Male,1,60.76,567.05,Month-to-month,DSL,Bank transfer,No,0,No,Yes,Yes
CUST01515,28.0,Male,9,42.82,4633.83,Two year,DSL,Credit card,No,4,No,Yes,No
CUST01516,18.0,Male,9,35.75,3852.93,Two year,No,Bank transfer,No,1,No,Yes,No
CUST01517,51.0,Female,7,81.53,6985.39,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST01518,64.0,Female,9,119.49,13040.87,Month-to-month,Fiber optic,Bank transfer,Yes,1,No,Yes,No
CUST01519,30.0,Male,6,37.79,2798.74,Month-to-month,DSL,Electronic check,No,3,Yes,No,Yes
CUST01520,65.0,Female,9,74.64,8081.01,Month-to-month,No,Bank transfer,No,1,No,Yes,No
CUST01521,21.0,Male,5,31.99,1981.16,Month-to-month,DSL,Electronic check,Yes,1,Yes,Yes,No
CUST01522,66.0,Female,6,113.41,8314.36,One year,DSL,Electronic check,No,1,Yes,Yes,No
CUST01523,36.0,Female,0,49.18,377.58,Two year,DSL,Electronic check,No,3,No,No,No
CUST01524,23.0,Male,4,107.82,5240.43,Month-to-month,Fiber optic,Mailed check,No,4,Yes,Yes,Yes
CUST01525,43.0,Male,6,48.32,3542.43,One year,DSL,Electronic check,Yes,1,No,No,Yes
CUST01526,31.0,Male,0,100.59,544.24,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,No
CUST01527,33.0,Female,1,40.95,389.43,Month-to-month,DSL,Electronic check,No,3,No,Yes,No
CUST01528,34.0,Female,8,49.29,4706.91,Two year,Fiber optic,Mailed check,No,4,No,No,No
CUST01529,59.0,Male,2,39.26,865.3,Two year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST01530,45.0,Male,5,46.44,2822.17,One year,DSL,Credit card,Yes,4,No,No,No
CUST01531,34.0,Male,6,103.47,7303.08,Month-to-month,DSL,Electronic check,Yes,1,No,No,No
CUST01532,49.0,Female,8,83.9,8284.8,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST01533,55.0,Female,4,60.59,2825.22,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST01534,32.0,Male,3,117.13,3934.36,Month-to-month,DSL,Bank transfer,No,3,Yes,No,No
CUST01535,39.0,Female,10,66.49,8130.35,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST01536,24.0,Female,1,116.96,1343.43,Two year,DSL,Credit card,No,1,No,Yes,No
CUST01537,27.0,Male,2,39.67,917.77,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,Yes
CUST01538,53.0,Male,4,110.45,5556.88,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST01539,27.0,Female,10,21.4,2587.91,One year,DSL,Bank transfer,No,0,Yes,No,No
CUST01540,45.0,Female,1,74.53,908.73,Two year,Fiber optic,Mailed check,No,0,No,Yes,No
CUST01541,54.0,Male,3,62.31,2178.47,Two year,DSL,Credit card,Yes,4,Yes,No,No
CUST01542,23.0,Male,0,72.51,344.77,Two year,DSL,Bank transfer,No,1,Yes,No,No
CUST01543,47.0,Male,3,75.34,2748.27,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST01544,31.0,Female,6,58.91,4241.84,Month-to-month,DSL,Electronic check,No,3,Yes,No,No
CUST01545,67.0,Male,2,119.8,2714.19,Two year,Fiber optic,Electronic check,No,4,No,No,Yes
CUST01546,43.0,Male,9,117.63,12481.22,Two year,No,Bank transfer,No,2,No,No,No
CUST01547,59.0,Female,7,116.16,9978.74,One year,Fiber optic,Bank transfer,No,1,Yes,Yes,No
CUST01548,46.0,Female,5,117.89,7206.16,Month-to-month,DSL,Bank transfer,No,4,Yes,Yes,Yes
CUST01549,20.0,Male,5,99.29,6251.24,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST01550,50.0,Male,0,118.84,724.3,Two year,DSL,Electronic check,No,1,Yes,Yes,No
CUST01551,67.0,Female,4,109.22,5566.56,Month-to-month,DSL,Mailed check,No,2,No,Yes,Yes
CUST01552,49.0,Male,2,61.6,1463.84,One year,No,Bank transfer,No,3,No,No,Yes
